PID,B,L,H,Bx,Ly,ReF,MCODE1,MCODE2,MCODE3
189,0,0,-2.19557571411133,44.8946723937988,-100.330108642578,7,0,0,0
190,0,0,-2.1866238117218,45.8436470031738,-100.645332336426,7,0,0,0
191,0,0,-2.18007636070251,46.7778472900391,-100.726455688477,7,0,0,0
192,0,0,-2.17880129814148,47.6796531677246,-100.294319152832,7,0,0,0
193,0,0,-2.17752647399902,48.5814590454102,-99.8621826171875,7,0,0,0
194,0,0,-2.17818570137024,49.3080406188965,-99.2121353149414,7,0,0,0
195,0,0,-2.18007016181946,49.9236335754395,-98.424072265625,7,0,0,0
196,0,0,-2.18195486068726,50.5392265319824,-97.6360092163086,7,0,0,0
197,0,0,-2.18339037895203,51.1461982727051,-96.8414154052734,7,0,0,0
198,0,0,-2.18405556678772,51.7383766174316,-96.0356063842773,7,0,0,0
199,0,0,-2.18472075462341,52.3305549621582,-95.2297973632813,7,0,0,0
200,0,0,-2.18538594245911,52.9227333068848,-94.4239883422852,7,0,0,0
201,0,0,-2.18605089187622,53.5149116516113,-93.6181793212891,7,0,0,0
202,0,0,-2.18671607971191,54.1070938110352,-92.8123779296875,7,0,0,0
203,0,0,-2.18738102912903,54.6992721557617,-92.0065689086914,7,0,0,0
204,0,0,-2.18841171264648,55.2936744689941,-91.2024536132813,7,0,0,0
205,0,0,-2.19332718849182,55.9116706848145,-90.4162826538086,7,0,0,0
206,0,0,-2.19824266433716,56.5296669006348,-89.6301193237305,7,0,0,0
207,0,0,-2.2031581401825,57.1476593017578,-88.8439483642578,7,0,0,0
208,0,0,-2.20807361602783,57.7656555175781,-88.0577850341797,7,0,0,0
209,0,0,-2.21298909187317,58.3836479187012,-87.271614074707,7,0,0,0
210,0,0,-2.21790456771851,59.0016441345215,-86.4854507446289,7,0,0,0
211,0,0,-2.22282004356384,59.6196365356445,-85.6992797851563,7,0,0,0
212,0,0,-2.22773551940918,60.2376327514648,-84.9131164550781,7,0,0,0
213,0,0,-2.23265099525452,60.8556251525879,-84.1269454956055,7,0,0,0
214,0,0,-2.23711585998535,61.4741325378418,-83.341178894043,7,0,0,0
215,0,0,-2.24033761024475,62.0940551757813,-82.556526184082,7,0,0,0
216,0,0,-2.24355936050415,62.7139778137207,-81.7718734741211,7,0,0,0
217,0,0,-2.24678134918213,63.3339004516602,-80.9872207641602,7,0,0,0
218,0,0,-2.25000309944153,63.9538230895996,-80.2025680541992,7,0,0,0
219,0,0,-2.25322508811951,64.5737457275391,-79.4179153442383,7,0,0,0
220,0,0,-2.25644683837891,65.1936721801758,-78.6332626342773,7,0,0,0
221,0,0,-2.25966882705688,65.8135986328125,-77.8486099243164,7,0,0,0
222,0,0,-2.26289057731628,66.4335250854492,-77.0639572143555,7,0,0,0
223,0,0,-2.26611256599426,67.0534439086914,-76.279296875,7,0,0,0
224,0,0,-2.26933431625366,67.6733703613281,-75.4946441650391,7,0,0,0
225,0,0,-2.27294158935547,68.2991943359375,-74.7149124145508,7,0,0,0
226,0,0,-2.27879166603088,68.9593887329102,-73.9638366699219,7,0,0,0
227,0,0,-2.2846417427063,69.6195831298828,-73.212760925293,7,0,0,0
228,0,0,-2.29049181938171,70.2797775268555,-72.4616851806641,7,0,0,0
229,0,0,-2.29634189605713,70.9399719238281,-71.7106094360352,7,0,0,0
230,0,0,-2.30219197273254,71.6001663208008,-70.9595336914063,7,0,0,0
231,0,0,-2.30804204940796,72.2603607177734,-70.2084655761719,7,0,0,0
232,0,0,-2.31389212608337,72.9205551147461,-69.457389831543,7,0,0,0
233,0,0,-2.3199291229248,73.5766296386719,-68.7027969360352,7,0,0,0
234,0,0,-2.32669353485107,74.2166595458984,-67.9344787597656,7,0,0,0
235,0,0,-2.33345818519592,74.856689453125,-67.1661605834961,7,0,0,0
236,0,0,-2.34022259712219,75.4967193603516,-66.3978424072266,7,0,0,0
237,0,0,-2.34698724746704,76.1367492675781,-65.629524230957,7,0,0,0
238,0,0,-2.35375165939331,76.7767791748047,-64.8612060546875,7,0,0,0
239,0,0,-2.36051630973816,77.4168090820313,-64.092887878418,7,0,0,0
240,0,0,-2.36728072166443,78.0568389892578,-63.3245697021484,7,0,0,0
241,0,0,-2.37404537200928,78.6968688964844,-62.5562515258789,7,0,0,0
242,0,0,-2.37582492828369,79.3447723388672,-61.7946090698242,7,0,0,0
243,0,0,-2.37284231185913,80.0001831054688,-61.0393447875977,7,0,0,0
244,0,0,-2.36985969543457,80.6555938720703,-60.2840805053711,7,0,0,0
245,0,0,-2.36687707901001,81.3110046386719,-59.5288162231445,7,0,0,0
246,0,0,-2.36389446258545,81.966423034668,-58.773551940918,7,0,0,0
247,0,0,-2.36091184616089,82.6218338012695,-58.0182876586914,7,0,0,0
248,0,0,-2.35792946815491,83.2772521972656,-57.2630233764648,7,0,0,0
