ID,LID,Width,Color,type,LinkID
4285,4285,0.30,W,1,912
4286,4286,0.30,W,1,913
4287,4287,0.30,W,1,913
4288,4288,0.30,W,1,915
4289,4289,0.30,W,1,916
4290,4290,0.30,W,1,917
4291,4291,0.30,W,1,917
4292,4292,0.30,W,1,918
4293,4293,0.30,W,1,920
4294,4294,0.30,W,1,920
4295,4295,0.30,W,1,921
4296,4296,0.30,W,1,922
4297,4297,0.30,W,1,922
4298,4298,0.30,W,1,924
4299,4299,0.30,W,1,924
4300,4300,0.30,W,1,925
4301,4301,0.30,W,1,926
4302,4302,0.30,W,1,927
4303,4303,0.30,W,1,928
4304,4304,0.30,W,1,929
4305,4305,0.30,W,1,929
4306,4306,0.30,W,1,930
4307,4307,0.30,W,1,931
4308,4308,0.30,W,1,932
4309,4309,0.30,W,1,934
4310,4310,0.30,W,1,935
4311,4311,0.30,W,1,936
4312,4312,0.30,W,1,937
4313,4313,0.30,W,1,937
4314,4314,0.30,W,1,937
4315,4315,0.30,W,1,939
4316,4316,0.30,W,1,940
4317,4317,0.30,W,1,940
4318,4318,0.30,W,1,941
4319,4319,0.30,W,1,942
4320,4320,0.30,W,1,943
4321,4321,0.30,W,1,944
4322,4322,0.30,W,1,945
4323,4323,0.30,W,1,945
4324,4324,0.30,W,1,946
4325,4325,0.30,W,1,947
4326,4326,0.30,W,1,948
4327,4327,0.30,W,1,949
4328,4328,0.30,W,1,949
4329,4329,0.30,W,1,950
4330,4330,0.30,W,1,951
4331,4331,0.30,W,1,952
4332,4332,0.30,W,1,953
4333,4333,0.30,W,1,953
4334,4334,0.30,W,1,954
4335,4335,0.30,W,1,955
4336,4336,0.30,W,1,956
4337,4337,0.30,W,1,957
4338,4338,0.30,W,1,957
4339,4339,0.30,W,1,958
4340,4340,0.30,W,1,959
4341,4341,0.30,W,1,960
4342,4342,0.30,W,1,961
4343,4343,0.30,W,1,961
4344,4344,0.30,W,1,963
4345,4345,0.30,W,1,964
4346,4346,0.30,W,1,964
4347,4347,0.30,W,1,965
4348,4348,0.30,W,1,965
4349,4349,0.30,W,1,966
4350,4350,0.30,W,1,968
4351,4351,0.30,W,1,968
4352,4352,0.30,W,1,969
4353,4353,0.30,W,1,970
4354,4354,0.30,W,1,971
4355,4355,0.30,W,1,972
4356,4356,0.30,W,1,973
4357,4357,0.30,W,1,974
4358,4358,0.30,W,1,975
4359,4359,0.30,W,1,976
4360,4360,0.30,W,1,977
4361,4361,0.30,W,1,978
4362,4362,0.30,W,1,979
4363,4363,0.30,W,1,980
4364,4364,0.30,W,1,980
4365,4365,0.30,W,1,981
4366,4366,0.30,W,1,981
4367,4367,0.30,W,1,983
4368,4368,0.30,W,1,984
4369,4369,0.30,W,1,984
4370,4370,0.30,W,1,985
4371,4371,0.30,W,1,987
4372,4372,0.30,W,1,987
4373,4373,0.30,W,1,988
4374,4374,0.30,W,1,989
4375,4375,0.30,W,1,989
4376,4376,0.30,W,1,990
4377,4377,0.30,W,1,2491
4378,4378,0.30,W,1,2492
4379,4379,0.30,W,1,2493
4380,4380,0.30,W,1,2493
4381,4381,0.30,W,1,2494
4382,4382,0.30,W,1,2494
4383,4383,0.30,W,1,2495
4384,4384,0.30,W,1,2496
4385,4385,0.30,W,1,2497
4386,4386,0.30,W,1,2498
4387,4387,0.30,W,1,2499
4388,4388,0.30,W,1,2500
4389,4389,0.30,W,1,2501
4390,4390,0.30,W,1,2501
4391,4391,0.30,W,1,2502
4392,4392,0.30,W,1,2503
4393,4393,0.30,W,1,2504
4394,4394,0.30,W,1,2504
4395,4395,0.30,W,1,2505
4396,4396,0.30,W,1,2506
4397,4397,0.30,W,1,2507
4398,4398,0.30,W,1,2508
4399,4399,0.30,W,1,2508
4400,4400,0.30,W,1,2509
4401,4401,0.30,W,1,2509
4402,4402,0.30,W,1,2510
4403,4403,0.30,W,1,2510
4404,4404,0.30,W,1,2512
4405,4405,0.30,W,1,2513
4406,4406,0.30,W,1,2514
4407,4407,0.30,W,1,2515
4408,4408,0.30,W,1,2516
4409,4409,0.30,W,1,2517
4410,4410,0.30,W,1,2517
4411,4411,0.30,W,1,2517
4412,4412,0.30,W,1,2518
4413,4413,0.30,W,1,2519
4414,4414,0.30,W,1,2520
4415,4415,0.30,W,1,2520
4416,4416,0.30,W,1,2521
4417,4417,0.30,W,1,2522
4418,4418,0.30,W,1,2523
4419,4419,0.30,W,1,2523
4420,4420,0.30,W,1,2524
4421,4421,0.30,W,1,2524
4422,4422,0.30,W,1,2525
4423,4423,0.30,W,1,2477
4424,4424,0.30,W,1,2477
4425,4425,0.30,W,1,2478
4426,4426,0.30,W,1,2479
4427,4427,0.30,W,1,2479
4428,4428,0.30,W,1,2479
4429,4429,0.30,W,1,2480
4430,4430,0.30,W,1,2481
4431,4431,0.30,W,1,2481
4432,4432,0.30,W,1,2482
4433,4433,0.30,W,1,2483
4434,4434,0.30,W,1,2483
4435,4435,0.30,W,1,2484
4436,4436,0.30,W,1,2485
4437,4437,0.30,W,1,2485
4438,4438,0.30,W,1,2485
4439,4439,0.30,W,1,2436
4440,4440,0.30,W,1,2437
4441,4441,0.30,W,1,2438
4442,4442,0.30,W,1,2439
4443,4443,0.30,W,1,2440
4444,4444,0.30,W,1,2440
4445,4445,0.30,W,1,2441
4446,4446,0.30,W,1,2441
4447,4447,0.30,W,1,2442
4448,4448,0.30,W,1,2443
4449,4449,0.30,W,1,2444
4450,4450,0.30,W,1,2444
4451,4451,0.30,W,1,2445
4452,4452,0.30,W,1,2446
4453,4453,0.30,W,1,2447
4454,4454,0.30,W,1,2448
4455,4455,0.30,W,1,2448
4456,4456,0.30,W,1,2449
4457,4457,0.30,W,1,2449
4458,4458,0.30,W,1,2450
4459,4459,0.30,W,1,2451
4460,4460,0.30,W,1,2452
4461,4461,0.30,W,1,2452
4462,4462,0.30,W,1,2453
4463,4463,0.30,W,1,2454
4464,4464,0.30,W,1,2455
4465,4465,0.30,W,1,2456
4466,4466,0.30,W,1,2456
4467,4467,0.30,W,1,2457
4468,4468,0.30,W,1,2457
4469,4469,0.30,W,1,2458
4470,4470,0.30,W,1,2459
4471,4471,0.30,W,1,2460
4472,4472,0.30,W,1,2460
4473,4473,0.30,W,1,2461
4474,4474,0.30,W,1,2462
4475,4475,0.30,W,1,2463
4476,4476,0.30,W,1,2464
4477,4477,0.30,W,1,2464
4478,4478,0.30,W,1,2465
4479,4479,0.30,W,1,2465
4480,4480,0.30,W,1,1137
4481,4481,0.30,W,1,1138
4482,4482,0.30,W,1,1138
4483,4483,0.30,W,1,1138
4484,4484,0.30,W,1,1139
4485,4485,0.30,W,1,1141
4486,4486,0.30,W,1,1142
4487,4487,0.30,W,1,1143
4488,4488,0.30,W,1,1144
4489,4489,0.30,W,1,1146
4490,4490,0.30,W,1,1146
4491,4491,0.30,W,1,1147
4492,4492,0.30,W,1,1147
4493,4493,0.30,W,1,1148
4494,4494,0.30,W,1,1148
4495,4495,0.30,W,1,1149
4496,4496,0.30,W,1,1151
4497,4497,0.30,W,1,1152
4498,4498,0.30,W,1,1153
4499,4499,0.30,W,1,1153
4500,4500,0.30,W,1,1154
4501,4501,0.30,W,1,1156
4502,4502,0.30,W,1,1157
4503,4503,0.30,W,1,1158
4504,4504,0.30,W,1,1159
4505,4505,0.30,W,1,1161
4506,4506,0.30,W,1,1161
4507,4507,0.30,W,1,1161
4508,4508,0.30,W,1,1162
4509,4509,0.30,W,1,1162
4510,4510,0.30,W,1,1163
4511,4511,0.30,W,1,1164
4512,4512,0.30,W,1,1165
4513,4513,0.30,W,1,1166
4514,4514,0.30,W,1,1167
4515,4515,0.30,W,1,1168
4516,4516,0.30,W,1,1168
4517,4517,0.30,W,1,1169
4518,4518,0.30,W,1,1169
4519,4519,0.30,W,1,1171
4520,4520,0.30,W,1,1172
4521,4521,0.30,W,1,1173
4522,4522,0.30,W,1,1174
4523,4523,0.30,W,1,1176
4524,4524,0.30,W,1,1176
4525,4525,0.30,W,1,1177
4526,4526,0.30,W,1,1178
4527,4527,0.30,W,1,1179
4528,4528,0.30,W,1,1179
4529,4529,0.30,W,1,1180
4530,4530,0.30,W,1,1180
4531,4531,0.30,W,1,1181
4532,4532,0.30,W,1,1181
4533,4533,0.30,W,1,1182
4534,4534,0.30,W,1,1182
4535,4535,0.30,W,1,1183
4536,4536,0.30,W,1,1183
4537,4537,0.30,W,1,1184
4538,4538,0.30,W,1,1186
4539,4539,0.30,W,1,1187
4540,4540,0.30,W,1,1188
4541,4541,0.30,W,1,1189
4542,4542,0.30,W,1,1190
4543,4543,0.30,W,1,1191
4544,4544,0.30,W,1,1193
4545,4545,0.30,W,1,1193
4546,4546,0.30,W,1,1194
4547,4547,0.30,W,1,1195
4548,4548,0.30,W,1,1195
4549,4549,0.30,W,1,1195
4550,4550,0.30,W,1,1197
4551,4551,0.30,W,1,1198
4552,4552,0.30,W,1,1198
4553,4553,0.30,W,1,1199
4554,4554,0.30,W,1,1199
4555,4555,0.30,W,1,1200
4556,4556,0.30,W,1,1202
4557,4557,0.30,W,1,1203
4558,4558,0.30,W,1,1204
4559,4559,0.30,W,1,1205
4560,4560,0.30,W,1,1207
4561,4561,0.30,W,1,1207
4562,4562,0.30,W,1,1207
4563,4563,0.30,W,1,1208
4564,4564,0.30,W,1,1208
4565,4565,0.30,W,1,1209
4566,4566,0.30,W,1,1210
4567,4567,0.30,W,1,1211
4568,4568,0.30,W,1,1211
4569,4569,0.30,W,1,1212
4570,4570,0.30,W,1,1213
4571,4571,0.30,W,1,1214
4572,4572,0.30,W,1,1214
4573,4573,0.30,W,1,1215
4574,4574,0.30,W,1,1216
4575,4575,0.30,W,1,1217
4576,4576,0.30,W,1,1218
4577,4577,0.30,W,1,1219
4578,4578,0.30,W,1,1221
4579,4579,0.30,W,1,1222
4580,4580,0.30,W,1,1222
4581,4581,0.30,W,1,1223
4582,4582,0.30,W,1,1223
4583,4583,0.30,W,1,1223
4584,4584,0.30,W,1,1224
4585,4585,0.30,W,1,1225
4586,4586,0.30,W,1,1226
4587,4587,0.30,W,1,1226
4588,4588,0.30,W,1,1227
4589,4589,0.30,W,1,1228
4590,4590,0.30,W,1,1229
4591,4591,0.30,W,1,1229
4592,4592,0.30,W,1,1230
4593,4593,0.30,W,1,1231
4594,4594,0.30,W,1,1232
4595,4595,0.30,W,1,1233
4596,4596,0.30,W,1,1234
4597,4597,0.30,W,1,1236
4598,4598,0.30,W,1,1237
4599,4599,0.30,W,1,1238
4600,4600,0.30,W,1,1238
4601,4601,0.30,W,1,1238
4602,4602,0.30,W,1,1239
4603,4603,0.30,W,1,1240
4604,4604,0.30,W,1,1241
4605,4605,0.30,W,1,1242
4606,4606,0.30,W,1,1243
4607,4607,0.30,W,1,1244
4608,4608,0.30,W,1,1244
4609,4609,0.30,W,1,1245
4610,4610,0.30,W,1,1246
4611,4611,0.30,W,1,1247
4612,4612,0.30,W,1,1248
4613,4613,0.30,W,1,1250
4614,4614,0.30,W,1,1251
4615,4615,0.30,W,1,1252
4616,4616,0.30,W,1,1253
4617,4617,0.30,W,1,1253
4618,4618,0.30,W,1,1253
4619,4619,0.30,W,1,1254
4620,4620,0.30,W,1,1255
4621,4621,0.30,W,1,1256
4622,4622,0.30,W,1,1257
4623,4623,0.30,W,1,1258
4624,4624,0.30,W,1,1259
4625,4625,0.30,W,1,1260
4626,4626,0.30,W,1,1261
4627,4627,0.30,W,1,1262
4628,4628,0.30,W,1,1263
4629,4629,0.30,W,1,1265
4630,4630,0.30,W,1,1266
4631,4631,0.30,W,1,1267
4632,4632,0.30,W,1,1268
4633,4633,0.30,W,1,1268
4634,4634,0.30,W,1,1268
4635,4635,0.30,W,1,1269
4636,4636,0.30,W,1,1270
4637,4637,0.30,W,1,1271
4638,4638,0.30,W,1,1272
4639,4639,0.30,W,1,1273
4640,4640,0.30,W,1,1274
4641,4641,0.30,W,1,1274
4642,4642,0.30,W,1,1274
4643,4643,0.30,W,1,1275
4644,4644,0.30,W,1,1276
4645,4645,0.30,W,1,1277
4646,4646,0.30,W,1,1279
4647,4647,0.30,W,1,1280
4648,4648,0.30,W,1,1281
4649,4649,0.30,W,1,1282
4650,4650,0.30,W,1,1283
4651,4651,0.30,W,1,1283
4652,4652,0.30,W,1,1284
4653,4653,0.30,W,1,1285
4654,4654,0.30,W,1,1286
4655,4655,0.30,W,1,1286
4656,4656,0.30,W,1,1286
4657,4657,0.30,W,1,1287
4658,4658,0.30,W,1,1289
4659,4659,0.30,W,1,1289
4660,4660,0.30,W,1,1289
4661,4661,0.30,W,1,1290
4662,4662,0.30,W,1,1291
4663,4663,0.30,W,1,1292
4664,4664,0.30,W,1,1294
4665,4665,0.30,W,1,1295
4666,4666,0.30,W,1,1296
4667,4667,0.30,W,1,1297
4668,4668,0.30,W,1,1298
4669,4669,0.30,W,1,1298
4670,4670,0.30,W,1,1299
4671,4671,0.30,W,1,1300
4672,4672,0.30,W,1,1301
4673,4673,0.30,W,1,1302
4674,4674,0.30,W,1,1304
4675,4675,0.30,W,1,1304
4676,4676,0.30,W,1,1304
4677,4677,0.30,W,1,1305
4678,4678,0.30,W,1,1305
4679,4679,0.30,W,1,1306
4680,4680,0.30,W,1,1308
4681,4681,0.30,W,1,1309
4682,4682,0.30,W,1,1310
4683,4683,0.30,W,1,1311
4684,4684,0.30,W,1,1312
4685,4685,0.30,W,1,1313
4686,4686,0.30,W,1,1313
4687,4687,0.30,W,1,1313
4688,4688,0.30,W,1,1314
4689,4689,0.30,W,1,1314
4690,4690,0.30,W,1,1315
4691,4691,0.30,W,1,1316
4692,4692,0.30,W,1,1318
4693,4693,0.30,W,1,1319
4694,4694,0.30,W,1,1319
4695,4695,0.30,W,1,1320
4696,4696,0.30,W,1,1320
4697,4697,0.30,W,1,1320
4698,4698,0.30,W,1,1322
4699,4699,0.30,W,1,1324
4700,4700,0.30,W,1,1325
4701,4701,0.30,W,1,1326
4702,4702,0.30,W,1,1327
4703,4703,0.30,W,1,1328
4704,4704,0.30,W,1,1329
4705,4705,0.30,W,1,1330
4706,4706,0.30,W,1,1330
4707,4707,0.30,W,1,1331
4708,4708,0.30,W,1,1332
4709,4709,0.30,W,1,1334
4710,4710,0.30,W,1,1335
4711,4711,0.30,W,1,1335
4712,4712,0.30,W,1,1336
4713,4713,0.30,W,1,1336
4714,4714,0.30,W,1,1337
4715,4715,0.30,W,1,1339
4716,4716,0.30,W,1,1340
4717,4717,0.30,W,1,1341
4718,4718,0.30,W,1,1342
4719,4719,0.30,W,1,1343
4720,4720,0.30,W,1,1344
4721,4721,0.30,W,1,1344
4722,4722,0.30,W,1,1344
4723,4723,0.30,W,1,1345
4724,4724,0.30,W,1,1346
4725,4725,0.30,W,1,1347
4726,4726,0.30,W,1,1349
4727,4727,0.30,W,1,1350
4728,4728,0.30,W,1,1350
4729,4729,0.30,W,1,1350
4730,4730,0.30,W,1,1351
4731,4731,0.30,W,1,1351
4732,4732,0.30,W,1,1352
4733,4733,0.30,W,1,1354
4734,4734,0.30,W,1,1355
4735,4735,0.30,W,1,1356
4736,4736,0.30,W,1,1357
4737,4737,0.30,W,1,1358
4738,4738,0.30,W,1,1359
4739,4739,0.30,W,1,1359
4740,4740,0.30,W,1,1360
4741,4741,0.30,W,1,1360
4742,4742,0.30,W,1,1361
4743,4743,0.30,W,1,1362
4744,4744,0.30,W,1,1364
4745,4745,0.30,W,1,1365
4746,4746,0.30,W,1,1365
4747,4747,0.30,W,1,1366
4748,4748,0.30,W,1,1366
4749,4749,0.30,W,1,1367
4750,4750,0.30,W,1,1369
4751,4751,0.30,W,1,1370
4752,4752,0.30,W,1,1371
4753,4753,0.30,W,1,1372
4754,4754,0.30,W,1,1373
4755,4755,0.30,W,1,1374
4756,4756,0.30,W,1,1374
4757,4757,0.30,W,1,1375
4758,4758,0.30,W,1,1375
4759,4759,0.30,W,1,1376
4760,4760,0.30,W,1,1377
4761,4761,0.30,W,1,1379
4762,4762,0.30,W,1,1380
4763,4763,0.30,W,1,1380
4764,4764,0.30,W,1,1381
4765,4765,0.30,W,1,1381
4766,4766,0.30,W,1,1381
4767,4767,0.30,W,1,1382
4768,4768,0.30,W,1,1384
4769,4769,0.30,W,1,1385
4770,4770,0.30,W,1,1386
4771,4771,0.30,W,1,1387
4772,4772,0.30,W,1,1388
4773,4773,0.30,W,1,1389
4774,4774,0.30,W,1,1389
4775,4775,0.30,W,1,1390
4776,4776,0.30,W,1,1390
4777,4777,0.30,W,1,1391
4778,4778,0.30,W,1,1392
4779,4779,0.30,W,1,1394
4780,4780,0.30,W,1,1395
4781,4781,0.30,W,1,1395
4782,4782,0.30,W,1,1396
4783,4783,0.30,W,1,1396
4784,4784,0.30,W,1,1397
4785,4785,0.30,W,1,1400
4786,4786,0.30,W,1,1401
4787,4787,0.30,W,1,1402
4788,4788,0.30,W,1,1403
4789,4789,0.30,W,1,1137
4790,4790,0.30,W,1,1137
4791,4791,0.30,W,1,1138
4792,4792,0.30,W,1,1139
4793,4793,0.30,W,1,1141
4794,4794,0.30,W,1,1141
4795,4795,0.30,W,1,1142
4796,4796,0.30,W,1,1143
4797,4797,0.30,W,1,1144
4798,4798,0.30,W,1,1145
4799,4799,0.30,W,1,1146
4800,4800,0.30,W,1,1146
4801,4801,0.30,W,1,1147
4802,4802,0.30,W,1,1148
4803,4803,0.30,W,1,1149
4804,4804,0.30,W,1,1149
4805,4805,0.30,W,1,1150
4806,4806,0.30,W,1,1150
4807,4807,0.30,W,1,1151
4808,4808,0.30,W,1,1152
4809,4809,0.30,W,1,1153
4810,4810,0.30,W,1,1154
4811,4811,0.30,W,1,1154
4812,4812,0.30,W,1,1155
4813,4813,0.30,W,1,1157
4814,4814,0.30,W,1,1158
4815,4815,0.30,W,1,1158
4816,4816,0.30,W,1,1159
4817,4817,0.30,W,1,1160
4818,4818,0.30,W,1,1161
4819,4819,0.30,W,1,1162
4820,4820,0.30,W,1,1163
4821,4821,0.30,W,1,1164
4822,4822,0.30,W,1,1165
4823,4823,0.30,W,1,1165
4824,4824,0.30,W,1,1166
4825,4825,0.30,W,1,1167
4826,4826,0.30,W,1,1168
4827,4827,0.30,W,1,1169
4828,4828,0.30,W,1,1169
4829,4829,0.30,W,1,1170
4830,4830,0.30,W,1,1172
4831,4831,0.30,W,1,1172
4832,4832,0.30,W,1,1173
4833,4833,0.30,W,1,1174
4834,4834,0.30,W,1,1174
4835,4835,0.30,W,1,1175
4836,4836,0.30,W,1,1177
4837,4837,0.30,W,1,1177
4838,4838,0.30,W,1,1177
4839,4839,0.30,W,1,1177
4840,4840,0.30,W,1,1178
4841,4841,0.30,W,1,1179
4842,4842,0.30,W,1,1180
4843,4843,0.30,W,1,1181
4844,4844,0.30,W,1,1181
4845,4845,0.30,W,1,1181
4846,4846,0.30,W,1,1182
4847,4847,0.30,W,1,1183
4848,4848,0.30,W,1,1184
4849,4849,0.30,W,1,1185
4850,4850,0.30,W,1,1185
4851,4851,0.30,W,1,1186
4852,4852,0.30,W,1,1187
4853,4853,0.30,W,1,1188
4854,4854,0.30,W,1,1189
4855,4855,0.30,W,1,1190
4856,4856,0.30,W,1,1190
4857,4857,0.30,W,1,1193
4858,4858,0.30,W,1,1194
4859,4859,0.30,W,1,1194
4860,4860,0.30,W,1,1195
4861,4861,0.30,W,1,1195
4862,4862,0.30,W,1,1196
4863,4863,0.30,W,1,1197
4864,4864,0.30,W,1,1198
4865,4865,0.30,W,1,1198
4866,4866,0.30,W,1,1199
4867,4867,0.30,W,1,1200
4868,4868,0.30,W,1,1201
4869,4869,0.30,W,1,1202
4870,4870,0.30,W,1,1202
4871,4871,0.30,W,1,1203
4872,4872,0.30,W,1,1204
4873,4873,0.30,W,1,1205
4874,4874,0.30,W,1,1206
4875,4875,0.30,W,1,1207
4876,4876,0.30,W,1,1208
4877,4877,0.30,W,1,1209
4878,4878,0.30,W,1,1210
4879,4879,0.30,W,1,1211
4880,4880,0.30,W,1,1212
4881,4881,0.30,W,1,1213
4882,4882,0.30,W,1,1214
4883,4883,0.30,W,1,1214
4884,4884,0.30,W,1,1214
4885,4885,0.30,W,1,1215
4886,4886,0.30,W,1,1217
4887,4887,0.30,W,1,1218
4888,4888,0.30,W,1,1218
4889,4889,0.30,W,1,1219
4890,4890,0.30,W,1,1219
4891,4891,0.30,W,1,1220
4892,4892,0.30,W,1,1221
4893,4893,0.30,W,1,1222
4894,4894,0.30,W,1,1223
4895,4895,0.30,W,1,1224
4896,4896,0.30,W,1,1225
4897,4897,0.30,W,1,1226
4898,4898,0.30,W,1,1226
4899,4899,0.30,W,1,1226
4900,4900,0.30,W,1,1226
4901,4901,0.30,W,1,1227
4902,4902,0.30,W,1,1228
4903,4903,0.30,W,1,1229
4904,4904,0.30,W,1,1230
4905,4905,0.30,W,1,1230
4906,4906,0.30,W,1,1232
4907,4907,0.30,W,1,1233
4908,4908,0.30,W,1,1233
4909,4909,0.30,W,1,1234
4910,4910,0.30,W,1,1235
4911,4911,0.30,W,1,1236
4912,4912,0.30,W,1,1237
4913,4913,0.30,W,1,1238
4914,4914,0.30,W,1,1238
4915,4915,0.30,W,1,1238
4916,4916,0.30,W,1,1239
4917,4917,0.30,W,1,1241
4918,4918,0.30,W,1,1242
4919,4919,0.30,W,1,1242
4920,4920,0.30,W,1,1243
4921,4921,0.30,W,1,1244
4922,4922,0.30,W,1,1245
4923,4923,0.30,W,1,1246
4924,4924,0.30,W,1,1247
4925,4925,0.30,W,1,1248
4926,4926,0.30,W,1,1249
4927,4927,0.30,W,1,1250
4928,4928,0.30,W,1,1250
4929,4929,0.30,W,1,1251
4930,4930,0.30,W,1,1252
4931,4931,0.30,W,1,1253
4932,4932,0.30,W,1,1254
4933,4933,0.30,W,1,1255
4934,4934,0.30,W,1,1256
4935,4935,0.30,W,1,1257
4936,4936,0.30,W,1,1257
4937,4937,0.30,W,1,1258
4938,4938,0.30,W,1,1258
4939,4939,0.30,W,1,1259
4940,4940,0.30,W,1,1261
4941,4941,0.30,W,1,1261
4942,4942,0.30,W,1,1262
4943,4943,0.30,W,1,1263
4944,4944,0.30,W,1,1263
4945,4945,0.30,W,1,1265
4946,4946,0.30,W,1,1266
4947,4947,0.30,W,1,1266
4948,4948,0.30,W,1,1267
4949,4949,0.30,W,1,1268
4950,4950,0.30,W,1,1269
4951,4951,0.30,W,1,1270
4952,4952,0.30,W,1,1270
4953,4953,0.30,W,1,1271
4954,4954,0.30,W,1,1272
4955,4955,0.30,W,1,1273
4956,4956,0.30,W,1,1274
4957,4957,0.30,W,1,1275
4958,4958,0.30,W,1,1276
4959,4959,0.30,W,1,1277
4960,4960,0.30,W,1,1278
4961,4961,0.30,W,1,1278
4962,4962,0.30,W,1,1279
4963,4963,0.30,W,1,1280
4964,4964,0.30,W,1,1281
4965,4965,0.30,W,1,1282
4966,4966,0.30,W,1,1282
4967,4967,0.30,W,1,1283
4968,4968,0.30,W,1,1285
4969,4969,0.30,W,1,1285
4970,4970,0.30,W,1,1286
4971,4971,0.30,W,1,1287
4972,4972,0.30,W,1,1289
4973,4973,0.30,W,1,1289
4974,4974,0.30,W,1,1290
4975,4975,0.30,W,1,1291
4976,4976,0.30,W,1,1292
4977,4977,0.30,W,1,1294
4978,4978,0.30,W,1,1295
4979,4979,0.30,W,1,1296
4980,4980,0.30,W,1,1297
4981,4981,0.30,W,1,1298
4982,4982,0.30,W,1,1299
4983,4983,0.30,W,1,1300
4984,4984,0.30,W,1,1301
4985,4985,0.30,W,1,1301
4986,4986,0.30,W,1,1302
4987,4987,0.30,W,1,1302
4988,4988,0.30,W,1,1304
4989,4989,0.30,W,1,1305
4990,4990,0.30,W,1,1306
4991,4991,0.30,W,1,1306
4992,4992,0.30,W,1,1307
4993,4993,0.30,W,1,1308
4994,4994,0.30,W,1,1309
4995,4995,0.30,W,1,1310
4996,4996,0.30,W,1,1310
4997,4997,0.30,W,1,1311
4998,4998,0.30,W,1,1311
4999,4999,0.30,W,1,1312
5000,5000,0.30,W,1,1313
5001,5001,0.30,W,1,1314
5002,5002,0.30,W,1,1315
5003,5003,0.30,W,1,1316
5004,5004,0.30,W,1,1317
5005,5005,0.30,W,1,1317
5006,5006,0.30,W,1,1318
5007,5007,0.30,W,1,1319
5008,5008,0.30,W,1,1320
5009,5009,0.30,W,1,1321
5010,5010,0.30,W,1,1322
5011,5011,0.30,W,1,1324
5012,5012,0.30,W,1,1325
5013,5013,0.30,W,1,1325
5014,5014,0.30,W,1,1326
5015,5015,0.30,W,1,1327
5016,5016,0.30,W,1,1327
5017,5017,0.30,W,1,1329
5018,5018,0.30,W,1,1330
5019,5019,0.30,W,1,1330
5020,5020,0.30,W,1,1331
5021,5021,0.30,W,1,1332
5022,5022,0.30,W,1,1333
5023,5023,0.30,W,1,1334
5024,5024,0.30,W,1,1334
5025,5025,0.30,W,1,1335
5026,5026,0.30,W,1,1336
5027,5027,0.30,W,1,1337
5028,5028,0.30,W,1,1338
5029,5029,0.30,W,1,1338
5030,5030,0.30,W,1,1339
5031,5031,0.30,W,1,1340
5032,5032,0.30,W,1,1341
5033,5033,0.30,W,1,1342
5034,5034,0.30,W,1,1343
5035,5035,0.30,W,1,1344
5036,5036,0.30,W,1,1345
5037,5037,0.30,W,1,1346
5038,5038,0.30,W,1,1346
5039,5039,0.30,W,1,1347
5040,5040,0.30,W,1,1349
5041,5041,0.30,W,1,1350
5042,5042,0.30,W,1,1350
5043,5043,0.30,W,1,1351
5044,5044,0.30,W,1,1352
5045,5045,0.30,W,1,1353
5046,5046,0.30,W,1,1354
5047,5047,0.30,W,1,1355
5048,5048,0.30,W,1,1355
5049,5049,0.30,W,1,1356
5050,5050,0.30,W,1,1357
5051,5051,0.30,W,1,1358
5052,5052,0.30,W,1,1359
5053,5053,0.30,W,1,1360
5054,5054,0.30,W,1,1361
5055,5055,0.30,W,1,1362
5056,5056,0.30,W,1,1363
5057,5057,0.30,W,1,1364
5058,5058,0.30,W,1,1365
5059,5059,0.30,W,1,1366
5060,5060,0.30,W,1,1366
5061,5061,0.30,W,1,1367
5062,5062,0.30,W,1,1369
5063,5063,0.30,W,1,1369
5064,5064,0.30,W,1,1370
5065,5065,0.30,W,1,1370
5066,5066,0.30,W,1,1371
5067,5067,0.30,W,1,1372
5068,5068,0.30,W,1,1373
5069,5069,0.30,W,1,1374
5070,5070,0.30,W,1,1375
5071,5071,0.30,W,1,1376
5072,5072,0.30,W,1,1377
5073,5073,0.30,W,1,1378
5074,5074,0.30,W,1,1378
5075,5075,0.30,W,1,1379
5076,5076,0.30,W,1,1380
5077,5077,0.30,W,1,1381
5078,5078,0.30,W,1,1382
5079,5079,0.30,W,1,1382
5080,5080,0.30,W,1,1384
5081,5081,0.30,W,1,1385
5082,5082,0.30,W,1,1385
5083,5083,0.30,W,1,1386
5084,5084,0.30,W,1,1387
5085,5085,0.30,W,1,1387
5086,5086,0.30,W,1,1389
5087,5087,0.30,W,1,1390
5088,5088,0.30,W,1,1390
5089,5089,0.30,W,1,1391
5090,5090,0.30,W,1,1392
5091,5091,0.30,W,1,1393
5092,5092,0.30,W,1,1394
5093,5093,0.30,W,1,1394
5094,5094,0.30,W,1,1395
5095,5095,0.30,W,1,1396
5096,5096,0.30,W,1,1397
5097,5097,0.30,W,1,1398
5098,5098,0.30,W,1,1398
5099,5099,0.30,W,1,1400
5100,5100,0.30,W,1,1401
5101,5101,0.30,W,1,1402
5102,5102,0.30,W,1,1403
5103,5103,0.30,W,1,1404
5104,5104,0.15,W,0,5373
5105,5105,0.15,W,0,5373
5106,5106,0.15,W,0,8284
5107,5107,0.15,W,0,8283
5108,5108,0.15,W,0,8283
5109,5109,0.15,W,0,11080
5110,5110,0.15,W,0,13361
5111,5111,0.15,W,0,2
